"Feature"	"Consortium_Early_R1"	"Consortium_Early_R2"	"Consortium_Early_R3"	"Consortium_Late_R1"	"Consortium_Late_R2"	"Consortium_Late_R3"	"HGF2_Early_R1"	"HGF2_Early_R2"	"HGF2_Early_R3"	"HGF2_Late_R1"	"HGF2_Late_R2"	"HGF2_Late_R13"
"RCHGF003635"	3	7	5	4	0	6	779	723	937	408	351	276
"RCHGF003636"	4	11	7	2	6	3	4078	3930	7431	1586	1868	1479
"RCHGF003637"	4	17	2	3	7	2	2054	2112	3083	970	789	698
"RCHGF003638"	5	11	0	3	0	2	566	621	179	227	298	244
"RCHGF003639"	0	0	0	0	0	0	15.7312	5.25617	8	4	16	12
"RCHGF003640"	15	17	8	13	10	0	6619.83	7280.34	4477.37	2062.39	2065.97	1889.83
"RCHGF003641"	114	161	149	59	44	42	9126	9800	3754	3537	5369	4318
"RCHGF003642"	51	45	45	20	9	14	1866	2201	1314	1194	2049	1858
"RCHGF003643"	13	15	10	8	7	3	979	870	502	462	854	695
"RCHGF003644"	2	22	17	7	9	8	1196	1179	716	718	713	582
"RCHGF003645"	0	1	0	2	0	0	61	106	39	20	22	12
"RCHGF003646"	6	3	3	4	0	0	815	914	589	682	682	502
"RCHGF003647"	11	13	13	1	1	6	5148	5485	3259	3786	4171	2995
"RCHGF003648"	0	0	0	0	0	0	66	55	60	38	50	31
"RCHGF003649"	6.4	8.75	2.25	5.625	5.83333	7.2	1052.28	747.637	716.887	176.155	180.526	195.9
"RCHGF003650"	33	58	35	19	13	19	2351	2379	1389	6709	6793	6348
"RCHGF003651"	1	5	4	0	0	0	382	394	342	429	435	343
"RCHGF003652"	4	4	3	1	0	0	109	57	62	107	135	120
"RCHGF003653"	19	37	30	7	8	8	1251	1594	331	1484	1088	806
"RCHGF003654"	192	238	234	125	87	98	14672	14874	8876	5312	6902	4941
"RCHGF003655"	4	2	0	2	0	0	39	51	78	82	59	35
"RCHGF003656"	8	16	7	6	9	5	3029	3491	3093	1987	2124	1812
"RCHGF003657"	24	19	13	10	9	10	10737	10928	8016	2186	2917	2568
"RCHGF003658"	0	5	8	0	0	1	2601	2118	1801	549	761	656
"RCHGF003659"	0	0	0	0	0	0	220	248	260	111	184	189
"RCHGF003660"	3	0	4	0	1	2	788	806	605	486	682	596
"RCHGF003661"	2	9	5	1	2	1	1384	1420	1072	627	1108	899
"RCHGF003662"	0	1	1	0	0	0	39	62	38	38	35	35
"RCHGF003663"	0	0	0	0	0	0	0	0	3	2	0	0
"RCHGF003664"	1.6	6.25	6.75	3.375	1.16667	4.8	1473.72	1147.36	1141.11	349.845	309.474	246.1
"RCHGF003665"	209	194	207	101	88	87	27000	24381	9632	11069	16519	10548
"RCHGF003666"	0	0	0	0	0	0	32	31	23	8	11	5
"RCHGF003667"	2	1	0	0	0	0	229	250	251	231	224	185
"RCHGF003668"	1	1	0	0	0	0	331	319	254	281	294	211
"RCHGF003669"	23	24	22	11	18	10	1971	2363	1199	1445	1655	1337
"RCHGF003670"	4	1	1	0	0	0	373	241	385	275	232	214
"RCHGF003671"	8	9	6	0	2	7	583	726	276	827	782	593
"RCHGF003672"	0	4	1	0	1	0	75	123	77	130	164	135
"RCHGF003673"	4	3	3	3	0	3	552	574	358	242	330	248
"RCHGF003674"	0	1	6	3	0	2	1213	936	503	505	818	480
"RCHGF003676"	8	8	5	1	0	2	2031	1766	1453	863	1390	1125
"RCHGF003677"	3	0	2	0	0	0	504	472	861	166	181	167
"RCHGF003678"	35	53	45	26	13	16	5478	5988	3276	2443	3509	2762
"RCHGF003679"	21	22	22	6	3	10	1703	1646	955	606	975	775
"RCHGF003680"	95	113	81	47	28	37	8945	9494	4954	4368	6354	5466
"RCHGF003681"	17	20	15	9	12	5	1941	2105	1792	1252	1734	1557
"RCHGF003682"	77	112	72	38	38	18	31017	29546	47084	11906	14616	11699
"RCHGF003683"	3	4	4	2	1	2	833	906	538	523	573	469
"RCHGF003684"	3	6	1	1	0	1	466	418	246	240	297	209
"RCHGF003685"	2	4	3	1	2	3	586	659	317	295	240	214
"RCHGF003687"	4	0	1	0	1	1	389	397	242	2031	1769	1436
"RCHGF003688"	2	4	5	0	0	0	502	512	980	387	504	314
"RCHGF003689"	17	12	6	1	5	6	1270	1338	743	826	1020	783
"RCHGF003690"	6	17	11	8	3	3	1446	1531	866	1184	1526	1241
"RCHGF003691"	1	1	2	0	0	1	647	689	1108	361	304	289
"RCHGF003692"	14	18	19	7	2	6	3188	3621	1501	2101	2711	2277
"RCHGF003693"	30	42	28	25	20	15	5095	5738	3428	3587	4942	4442
"RCHGF003694"	7	6	7	0	0	2	2142	2228	1266	1236	1571	1171
"RCHGF003695"	0	2	5	0	0	0	187	268	71	161	135	84
"RCHGF003696"	0	2	1	3	0	1	838	817	478	756	710	754
"RCHGF003697"	0	3	4	1	1	0	961	960	729	604	625	524
"RCHGF003698"	9	21	11	2	0	2	689	715	386	1689	1685	1504
"RCHGF003699"	1	0	0	0	0	0	33	43	17	145	202	166
"RCHGF003700"	192	258	183	72	59	79	55509	60444	32755	17100	27638	23398
"RCHGF003701"	2	0	0	0	0	0	123	155	110	56	28	41
"RCHGF003702"	21	18	20	12	3	7	5155	5547	3479	1482	1541	1293
"RCHGF003703"	0	0	3	0	0	0	109	117	62	85	50	55
"RCHGF003704"	12	15	2	0	1	1	1909	1858	1543	1272	1865	1498
"RCHGF003705"	1	0	0	0	0	0	160	173	272	50	86	93
"RCHGF003706"	0	1	0	0	1	0	36	58	73	16	37	40
"RCHGF003707"	1	0	1	2	0	0	136	158	243	85	76	76
"RCHGF003708"	0	0	1	0	0	6	22	36	34	17	9	20
"RCHGF003709"	1	0	0	0	0	3	107	166	63	103	76	56
"RCHGF003710"	8	13	2	0	1	0	165	176	92	106	66	82
"RCHGF003711"	3	4	1	0	0	1	101	188	107	112	152	96
"RCHGF003712"	0	0	0	1	0	0	7	7	6	5	5	10
"RCHGF003713"	4	3	2	0	0	0	95	117	74	95	60	90
"RCHGF003714"	2	1	1	1	0	1	201	245	131	125	114	121
"RCHGF003715"	8	4	2	3	0	0	344	338	257	252	216	201
"RCHGF003716"	0	2	0	0	0	0	142	149	126	28	26	15
"RCHGF003717"	2	1	6	0	1	0	380	375	1438	346	261	170
"RCHGF003718"	5	5	1	0	0	1	1868	1793	1221	943	831	782
"RCHGF003719"	0	2	0	0	0	0	9	2	14	1	0	1
"RCHGF003720"	3	7	6	3	2	2	324	341	265	577	655	502
"RCHGF003721"	1	0	2	0	0	1	255	212	371	119	168	150
"RCHGF003722"	2	0	3	0	0	0	513	520	324	384	313	283
"RCHGF003723"	4	1	3	1	0	0	463	513	444	332	352	312
"RCHGF003724"	2	0	0	0	0	0	207	161	240	101	87	63
"RCHGF003725"	2	2	3	0	0	0	130	154	111	120	173	122
"RCHGF003726"	0	0	0	0	0	0	19	54	18	65	23	18
"RCHGF003727"	10	4	7	1	2	1	3159	3478	2125	3181	4026	3679
"RCHGF003728"	7	5	6	1	1	0	1741	2029	1167	1643	2153	2145
"RCHGF003729"	2	1	2	1	2	0	475	515	491	472	737	703
"RCHGF003730"	21	23	10	13	9	10	7207	7945	5940	6535	9597	8232
"RCHGF003731"	11	23	16	1	0	7	5392	5827	4913	5932	8568	6786
"RCHGF003732"	0	5	0	0	0	0	672	750	727	1025	835	808
"RCHGF003733"	0	0	0	0	0	0	26	19	54	18	26	16
"RCHGF003734"	0	1	0	1	3	0	309	365	437	98	107	71
"RCHGF003735"	1	1	4	0	3	4	630	736	968	261	225	170
"RCHGF003736"	0	0	0	2	0	0	119	96	165	51	41	37
"RCHGF003737"	0	0	0	1	1	0	173	194	73	61	39	44
"RCHGF003738"	15	9	12	1	1	3	4934	4792	2780	2298	3215	2565
"RCHGF003739"	0	0	0	0	0	0	77	58	28	27	23	32
"RCHGF003740"	2	2	7	1	1	2	1592	1654	1102	677	831	806
"RCHGF003741"	19	20	14	4	11	14	6941	8324	5880	5452	7748	7041
"RCHGF003742"	7	6	3	5	0	0	954	758	802	509	769	529
"RCHGF003744"	11	11	6	4	2	0	709	616	371	15393	14591	12360
"RCHGF003745"	2	4	12	0	6	4	3620	3927	2097	1596	2057	1708
"RCHGF003746"	0	3	1	0	0	1	322	338	307	266	407	365
"RCHGF003747"	3	1	1	0	0	0	108	116	123	113	100	63
"RCHGF003748"	1	2	1	0	0	0	179	214	174	135	96	92
"RCHGF003749"	1	0	2	1	0	1	249	214	406	126	127	147
"RCHGF003750"	0	2	3	0	1	0	352	377	655	171	178	173
"RCHGF003751"	1	0	0	0	0	0	40	50	56	36	17	10
"RCHGF003752"	1	2	12	0	2	0	971	955	1668	401	503	399
"RCHGF003753"	15	23	10	7	3	5	10641	10378	8857	5115	8498	6322
"RCHGF003754"	26	13	26	12	8	10	33803	35255	33810	16462	24841	20836
"RCHGF003755"	10	15	15	11	6	11	15401	14440	15608	9310	14722	11756
"RCHGF003756"	2	3	2	5	2	1	5337	3696	2415	2632	5301	3950
"RCHGF003757"	0	1	0	0	0	0	31	16	22	28	39	20
"RCHGF003758"	7	1	3	5	1	2	788	821	899	998	1182	931
"RCHGF003759"	0	0	0	0	0	0	10	38	10	11	5	6
"RCHGF003760"	1	11	8	4	0	0	1730	1847	1462	1080	1249	950
"RCHGF003761"	1	3	0	1	2	0	370	465	311	259	236	200
"RCHGF003762"	1	2	2	0	1	0	188	181	144	110	110	89
"RCHGF003763"	4	3	0	0	0	0	491	511	344	262	350	258
"RCHGF003764"	507	591	544	309	313	321	121801	99554	231588	19131	19179	17529
"RCHGF003765"	3	4	7	2	1	3	1772	1683	1821	584	661	526
"RCHGF003766"	13	14	4	1	1	1	1069	1206	611	418	402	350
"RCHGF003767"	0	0	0	0	0	0	22	21	9	6	4	1
"RCHGF003768"	18	37	30	15	1	6	2390	2165	1180	1664	2230	1694
"RCHGF003769"	232	303	237	91	94	72	26539	29304	13830	6840	9606	8073
"RCHGF003770"	817	1004	791	331	344	376	130126	140140	83132	29205	38400	32308
"RCHGF003771"	99	125	15	144	8	10	869	1161	1210	1598550	893147	1067610
"RCHGF003772"	25	30	25	23	8	12	3161	3268	2821	2517	2665	2260
"RCHGF003773"	4	4	2	0	0	0	281	251	363	354	429	383
"RCHGF003774"	22	31	22	10	13	15	4092	4353	3100	2640	3710	3022
"RCHGF003775"	3	12	7	2	4	2	1126	1203	971	580	788	632
"RCHGF003776"	0	0	0	0	0	0	11	22	20	12	21	18
"RCHGF003777"	9	10	5	1	14	6	1479	1582	1359	1015	1294	1151
"RCHGF003778"	8	5	13	5	2	8	1858	1908	1583	1462	2045	1577
"RCHGF003779"	2	1	2	0	0	0	455	400	427	367	623	450
"RCHGF003780"	0	0	0	0	0	0	30	53	42	29	18	29
"RCHGF003781"	13	15	11	13	10	13	1146	1125	626	11339	7321	6669
"RCHGF003782"	1	0	1	1	1	0	134	124	91	353	365	399
"RCHGF003783"	0	0	0	0	0	0	1	0	0	0	0	0
"RCHGF003784"	4	7	3	4	0	5	503	475	413	294	356	297
"RCHGF003785"	0	0	0	0	0	0	52	87	73	42	51	52
"RCHGF003786"	0	0	3	0	0	0	195	141	194	57	82	108
"RCHGF003787"	0	0	0	0	0	0	1	1	2	2	0	0
"RCHGF003788"	12	21	19	3	6	3	927	1070	509	632	684	624
"RCHGF003789"	0	0	0	0	0	0	35	28	18	16	19	12
"RCHGF003790"	2	6	2	0	0	0	133	191	74	160	106	99
"RCHGF003791"	4	14	6	10	2	2	454	576	280	465	456	379
"RCHGF003792"	8	8	5	2	1	3	272	337	181	495	296	303
"RCHGF003793"	3	4	4	2	4	1	552	573	366	355	462	329
"RCHGF003794"	7	4	4	0	3	1	769	868	468	566	655	570
"RCHGF003795"	1	2	9	1	1	0	315	380	218	186	126	101
"RCHGF003796"	3	5	1	0	0	0	98	157	82	37	56	44
"RCHGF003797"	3	0	0	0	0	1	116	155	107	60	50	48
"RCHGF003798"	62	60	58	17	28	29	8874	8706	6480	3453	5769	5055
"RCHGF003799"	0	0	0	0	0	0	20	20	10	3	8	4
"RCHGF003800"	1	2	0	0	0	0	185	188	150	72	121	104
"RCHGF003801"	1	0	0	1	0	0	116	128	87	65	76	84
"RCHGF003802"	2	1	2	0	0	2	137	106	91	51	59	69
"RCHGF003803"	11	24	12	9	3	5	1561	2178	867	799	929	805
"RCHGF003804"	3	5	3	0	1	0	394	418	316	97	146	123
"RCHGF003805"	1	0	0	0	0	0	212	122	169	46	84	87
"RCHGF003806"	6	4	0	6	1	3	2353	3140	1389	473	459	351
"RCHGF003807"	0	0	0	0	0	0	7	3	6	3	4	4
"RCHGF003808"	10	9	7	2	1	3	1336	1504	1070	874	931	804
"RCHGF003809"	0	6	7	2	7	1	491	446	245	2641	2669	2018
"RCHGF003810"	25	26	25	11	11	9	1501	1451	628	9271	8088	6808
"RCHGF003811"	2	7	1	1	0	1	586	592	531	264	361	312
"RCHGF003812"	1	3	2	0	0	0	248	217	177	126	151	143
"RCHGF003813"	0	3	1	0	0	0	273	307	264	134	203	158
"RCHGF003814"	1	4	4	0	0	0	389	467	344	220	214	212
"RCHGF003815"	5	2	3	2	1	0	384	447	369	358	386	339
"RCHGF003816"	5	0	2	0	0	3	615	623	1226	190	280	149
"RCHGF003817"	0	0	6	1	0	0	234	322	331	105	168	111
"RCHGF003818"	0	4	1	0	3	0	464	502	374	212	250	174
"RCHGF003819"	4	4	0	2	0	2	2656	2223	3256	1098	1339	984
"RCHGF003820"	0	0	0	0	0	0	52	63	93	65	23	24
"RCHGF003821"	4	3	1	0	0	0	148	195	84	78	30	29
"RCHGF003822"	0	1	2	0	0	0	154	128	100	60	25	28
"RCHGF003823"	0	0	0	0	0	0	8	12	13	8	1	0
"RCHGF003824"	1	0	0	0	0	0	39	74	74	23	7	11
"RCHGF003825"	1	0	0	0	0	0	70	50	30	26	40	24
"RCHGF003826"	0	0	0	0	0	0	173	145	27	11	19	6
"RCHGF003827"	1	4	4	2	1	0	1258	1359	638	2493	2105	1474
"RCHGF003828"	1	0	1	0	0	0	646	596	535	364	342	234
"RCHGF003829"	0	1	0	0	0	0	88	101	48	44	44	56
"RCHGF003830"	19	36	19	6	6	0	1606	2095	595	1872	2199	1877
"RCHGF003832"	0	0	0	0	1	1	91	145	75	122	140	118
"RCHGF003833"	4	12	4	2	2	0	390	432	222	478	507	481
"RCHGF003834"	0	5	4	2	2	0	355	329	329	475	445	348
"RCHGF003835"	0	0	1	0	0	0	114	147	87	88	151	107
"RCHGF003836"	1	2	0	0	2	0	152	162	88	136	149	152
"RCHGF003837"	13	21	9	1	4	6	1252	1551	777	857	1199	963
"RCHGF003838"	10	9	8	3	3	4	3060	3206	2844	1602	2322	1763
"RCHGF003839"	19	15	12	3	4	2	5094	5166	6298	3115	4049	3358
"RCHGF003840"	0	0	0	0	1	0	29	32	14	17	29	20
"RCHGF003841"	1	2	0	0	0	0	73	85	66	49	62	68
"RCHGF003842"	2	11	4	0	0	0	406	420	274	265	277	252
"RCHGF003843"	0	0	0	0	0	0	20	14	9	2	6	0
"RCHGF003844"	5	2	4	0	4	3	1948	1904	1483	564	478	348
"RCHGF003845"	4	1	0	0	0	0	164	229	158	93	84	67
"RCHGF003846"	0	0	0	0	0	0	39	26	33	33	9	6
"RCHGF003847"	1	7	3	0	2	0	1917	1740	1690	805	867	808
"RCHGF003848"	2	2	1	0	0	0	237	332	258	186	282	230
"RCHGF003849"	11	3	5	3	1	0	2234	2271	1479	1285	1548	1257
"RCHGF003850"	24	36	36	19	12	17	19166	18110	33349	13547	17079	15311
"RCHGF003851"	0	0	0	0	0	0	3	11	3	1	6	4
"RCHGF003852"	2	5	1	0	0	0	688	731	351	505	625	494
"RCHGF003853"	0	0	0	0	0	0	10	5	24	4	4	5
"RCHGF003854"	3	6	3	1	1	3	543	566	410	582	822	748
"RCHGF003855"	47	42	38	17	17	8	5157	5548	3878	5555	8128	7440
"RCHGF003856"	0	2	7	5	1	2	857	811	717	817	1393	1110
"RCHGF003857"	37	62	41	14	6	17	10132	11116	5848	4129	6880	6205
"RCHGF003858"	4	1	3	0	0	3	662	766	981	304	334	298
"RCHGF003859"	8	13	7	0	4	2	2880	2767	2675	1426	1505	1170
"RCHGF003860"	28	27	25	7	12	10	30539	26320	28181	9248	9320	7536
"RCHGF003861"	1	0	0	1	0	0	80	147	102	28	34	38
"RCHGF003862"	3	1	1	1	0	0	111	126	99	104	79	52
"RCHGF003863"	0	0	0	0	0	0	3	1	2	7	1	0
"RCHGF003864"	1	0	0	0	0	0	20	12	18	6	9	10
"RCHGF003865"	0	0	0	0	0	0	20	24	21	7	18	5
"RCHGF003866"	0	0	0	0	0	0	17	26	6	11	6	8
"RCHGF003867"	14	10	5	1	4	2	723	785	308	769	668	566
"RCHGF003868"	0	1	0	0	0	0	52	80	39	49	43	24
"RCHGF003869"	4	1	2	0	0	0	219	194	120	122	96	92
"RCHGF003870"	1	0	3	3	0	2	688	733	334	346	293	263
"RCHGF003871"	1	1	0	0	0	0	98	108	61	108	89	90
"RCHGF003872"	2	1	3	1	0	0	710	739	492	286	372	277
"RCHGF003873"	14	17	7	4	4	12	2001.67	1683.69	2367.05	684.915	536	360.06
"RCHGF003874"	0	0	0	0	0	0	9	17	13	4	0	4
"RCHGF003875"	12	15	23	11	8	1	1527	1418	1364	902	1742	1673
"RCHGF003876"	17	6	13	5	3	7	1512	1521	1269	953	1416	1115
"RCHGF003877"	3	1	1	0	1	0	312	385	247	194	263	231
"RCHGF003878"	1	6	4	2	2	0	454	534	361	239	306	320
"RCHGF003879"	7	12	0	2	0	2	818	792	809	514	486	395
"RCHGF003880"	5	4	1	0	0	3	782	994	536	485	349	284
"RCHGF003881"	1	2	2	0	2	0	674	704	600	612	757	557
"RCHGF003882"	5	9	9	10	1	6	1231	1375	667	7272	6948	7040
"RCHGF003883"	0	4	0	2	0	0	108	90	49	39	69	51
"RCHGF003884"	55	98	74	24	42	31	13947	14884	10179	5959	8992	7625
"RCHGF003885"	17	22	12	8	18	3	9322	8225	8459	3391	4472	3841
"RCHGF003886"	57	55	34	19	24	28	6770	7040	6502	4372	5632	4970
"RCHGF003887"	15	35	31	9	7	11	5445	5905	4435	3635	4203	3618
"RCHGF003888"	0	0	0	0	0	0	7	26	7	2	4	1
"RCHGF003891"	18	21	7	1	1	1	3087	3141	3236	2404	4511	3580
"RCHGF003892"	11	11	12	3	4	3	6090	7183	5894	2744	2008	1549
"RCHGF003893"	5	2	4	4	1	2	1550	1468	1826	663	950	711
"RCHGF003894"	0	1	3	4	1	0	384	364	328	183	171	169
"RCHGF003895"	12	24	11	1	11	1	1820	2044	1619	867	1345	1302
"RCHGF003896"	13	19	17	6	6	12	3052	3084	1923	1124	1691	1298
"RCHGF003897"	85	81	44	40	38	23	69926	63030	141589	36575	35236	23307
"RCHGF003898"	0	2	1	0	4	1	212	211	141	76	102	88
"RCHGF003899"	4	11	6	6	2	5	972	962	451	301	395	372
"RCHGF003900"	13	11	5	4	5	2	3231	3144	2935	1993	3020	2500
"RCHGF003901"	14	7	10	4	5	7	2942	3004	2558	1923	2978	2508
"RCHGF003902"	14	10	11	0	3	4	1647	1917	1061	1081	1631	1226
"RCHGF003903"	0	9	7	2	0	0	689	798	437	317	407	376
"RCHGF003904"	25	55	28	9	9	15	9771	7630	5743	1589	3073	2897
"RCHGF003905"	8	5	11	6	6	8	5194	4891	4610	3318	5281	4076
"RCHGF003906"	2	3	1	1	0	4	1100	1106	1197	1036	1680	1543
"RCHGF003907"	0	0	1	1	0	0	155	184	144	161	224	200
"RCHGF003908"	21	5	12	4	3	9	6422	6965	4841	4442	7374	6256
"RCHGF003909"	21	39	29	23	7	12	9797	10852	7539	6392	8939	7585
"RCHGF003910"	19	19	19	6	3	3	2166	2200	2052	1308	1838	1592
"RCHGF003911"	5	7	3	1	3	2	978	1079	895	779	1076	1024
"RCHGF003912"	9	20	5	4	1	2	1790	1764	1649	1475	2072	1854
"RCHGF003913"	12	17	17	10	14	10	1961	2094	1491	1927	2579	2391
"RCHGF003914"	1	0	1	0	1	2	230	248	152	264	260	215
"RCHGF003915"	1	1	0	1	0	0	152	200	114	198	288	253
"RCHGF003917"	5	2	5	1	2	0	5295	4942	3798	3345	5503	4631
"RCHGF003918"	2	4	2	1	0	2	4304	3556	3004	2191	4154	3381
"RCHGF003919"	7	3	4	1	2	3	7981	7090	6710	3572	4035	2633
"RCHGF003920"	8	14	15	15	11	7	4326	4220	3069	3225	4553	3698
"RCHGF003921"	2	3	4	1	6	6	1798	1535	2326	1130	1112	802
"RCHGF003922"	0	4	3	0	3	0	815	731	576	314	406	367
"RCHGF003923"	0	0	0	1	0	0	137	156	105	92	101	86
"RCHGF003924"	2	0	2	0	0	0	136	171	128	81	90	64
"RCHGF003925"	3	10	10	4	2	1	2180	2050	2244	3009	2366	1859
"RCHGF003926"	2	0	0	1	0	0	57	70	60	738	833	698
"RCHGF003927"	0	0	2	0	0	0	105	154	80	698	701	635
"RCHGF003928"	5	7	1	2	4	2	1658	1566	2012	2698	3082	2427
"RCHGF003929"	3	1	0	2	0	0	45	56	74	3642	3654	2963
"RCHGF003930"	3	0	2	2	1	0	151	131	87	1193	1242	1170
"RCHGF003931"	6	4	0	2	1	1	297	279	247	5813	5435	4812
"RCHGF003932"	0	0	1	0	0	0	2014	2071	1027	858	1279	914
"RCHGF003933"	10	27	12	13	2	6	12998	12510	8360	8313	12615	9636
"RCHGF003934"	12	6	8	6	5	4	677	733	664	768	889	681
"RCHGF003935"	2	3	1	0	1	0	2302	1986	2177	1473	2310	1801
"RCHGF003936"	20	16	24	7	2	10	8747	9627	6814	5384	7933	6558
"RCHGF003937"	3	0	1	0	1	0	189	163	154	168	192	186
"RCHGF003938"	0	1	0	0	0	0	118	133	83	42	76	124
"RCHGF003939"	1	0	3	0	0	0	335	309	177	145	233	206
"RCHGF003940"	0	2	0	0	0	0	187	179	137	68	111	85
"RCHGF003941"	1	0	1	0	0	0	16	20	11	27	21	7
"RCHGF003942"	1	0	0	0	0	0	156	208	173	78	101	97
"RCHGF003943"	5	3	1	3	3	2	1077	1048	683	624	718	678
"RCHGF003944"	6	1	2	3	2	0	1057	910	1111	546	584	469
"RCHGF003945"	0	5	9	1	4	0	620	632	760	334	482	410
"RCHGF003946"	12	10	7	9	4	6	2268	2484	1498	1255	1659	1399
"RCHGF003947"	50	71	54	18	19	19	5157	4895	3078	1315	2013	1569
"RCHGF003948"	90	176	115	47	49	61	91639	69854	77616	30538	30919	22923
"RCHGF003949"	2	0	1	0	0	0	605	506	390	403	559	378
"RCHGF003950"	11	13	13	12	3	6	3444	3569	3269	2897	4666	3841
"RCHGF003951"	0	1	1	0	0	0	166	210	283	168	136	126
"RCHGF003952"	1	2	0	0	0	2	479	499	426	374	702	515
"RCHGF003953"	24	33	21	17	7	19	7405	7450	6430	5567	9504	7672
"RCHGF003954"	8	8	6	1	0	2	1744	2106	1945	1550	2208	1983
"RCHGF003955"	1	2	0	0	1	0	280	254	247	171	192	134
"RCHGF003956"	1	2	2	1	3	0	1193	1181	1107	890	1008	760
"RCHGF003957"	6	7	10	2	1	0	2623	2815	1676	1916	2573	2260
"RCHGF003958"	8	4	3	0	1	1	428	422	286	352	380	307
"RCHGF003959"	1	0	8	0	3	0	498	589	288	303	340	252
"RCHGF003960"	7	6	2	3	2	2	898	1038	470	505	585	540
"RCHGF003961"	95	166	84	37	26	52	7064	7489	3478	3620	4243	3996
"RCHGF003962"	10	10	12	5	3	8	1352	1633	916	928	1207	967
"RCHGF003963"	30.9688	26	25	11	9	8	5888	4919	6870	2330	1997	1593
"RCHGF003964"	230	294	270	136	145	170	15905	11692	22877	8983	8937	6200
"RCHGF003965"	3	4	2	2	1	0	888	986	590	883	906	845
"RCHGF003966"	0	1	4	2	1	0	411	632	354	550	364	373
"RCHGF003967"	3	6	1	1	0	1	690	763	435	393	454	393
"RCHGF003968"	4	8	4	2	1	1	805	802	658	541	624	476
"RCHGF003969"	6	3	9	0	1	0	570	435	312	323	427	350
"RCHGF003970"	17	21	13	5	7	7	2660	2368	1874	1835	2857	2399
"RCHGF003971"	4	10	13	3	4	1	1408	1403	1224	1381	2148	1591
"RCHGF003972"	13	8	4	5	5	10	3359	3363	3572	2629	5091	4032
"RCHGF003973"	7	6	2	4	4	3	2205	2576	1578	1126	1624	1432
"RCHGF003974"	47	69	41	27	15	21	13115	14235	8775	3284	4562	3947
"RCHGF003975"	93	93	65	26	28	28	12766	13826	9673	3854	6014	5139
"RCHGF003976"	8	1	5	6	2	4	1139	994	977	380	550	430
"RCHGF003977"	0	4	2	0	1	1	594	497	500	172	308	293
"RCHGF003978"	0	4	1	1	1	0	429	367	277	367	317	284
"RCHGF003979"	2	1	0	0	0	0	117	160	68	91	70	52
"RCHGF003980"	0	0	0	0	1	2	52	49	31	218	395	328
"RCHGF003981"	5	3	1	0	0	0	176	229	120	649	819	730
"RCHGF003982"	0	2	0	1	0	2	40	37	11	113	161	109
"RCHGF003983"	7	11	8	11	2	0	439	485	262	2364	2827	2807
"RCHGF003984"	0	3	0	0	0	1	26	35	24	66	96	86
"RCHGF003985"	53	39	35	25	43	48	27974	26701	164432	16705	19642	15338
"RCHGF003986"	0	1	0	2	0	0	396	394	283	352	304	301
"RCHGF003987"	0	0	1	2	3	0	578	459	599	295	418	300
"RCHGF003988"	2	16	0	6	1	0	206	267	215	17294	15824	13532
"RCHGF003989"	1	10	1	1	0	0	81	114	108	4755	4591	4138
"RCHGF003990"	0	1	0	0	0	0	46	34	41	5316	4963	4161
"RCHGF003991"	0	0	0	0	0	0	43	58	44	1555	1826	1685
"RCHGF003992"	1	3	0	0	1	3	2039	1689	2827	6132	6195	5149
"RCHGF003993"	4	3	1	7	8	2	1396	1352	2450	1586	1831	1324
"RCHGF003994"	0	4	1	0	3	0	830	695	1021	563	768	613
"RCHGF003995"	9	7	7	0	3	2	3036	3456	3391	2058	3150	2552
"RCHGF003996"	11	9	13	3	4	14	6924	7682	5626	4767	7050	5894
"RCHGF003997"	10	6	2	2	4	4	7193	6848	10512	1514	2177	1786
"RCHGF003998"	20	27	37	12	10	10	28394	29201	23517	4422	6419	5699
"RCHGF003999"	1	0	0	0	0	0	44	61	39	77	74	62
"RCHGF004000"	5	7	9	1	0	4	562	742	376	3585	3096	2536
"RCHGF004001"	12	12	5	5	6	6	1791	1759	1662	3600	4672	4014
"RCHGF004002"	14	9	2	5	4	3	1268	1479	793	1870	2280	1927
"RCHGF004003"	7	13	9	4	6	4	1351	1350	763	1893	2199	1982
"RCHGF004004"	4	1	0	2	1	2	243.805	244.412	128.471	280.341	259.165	207.295
"RCHGF004005"	4	1	5	2	0	0	445	415	854	1047	1450	1213
"RCHGF004006"	1	4	4	2	0	4	3601	3784	5072	1908	2446	1901
"RCHGF004007"	8	19	13	7	4	4	2038	2089	2525	1069	1008	846
"RCHGF004008"	5	12	5	2	0	0	526	484	238	486	507	490
"RCHGF004009"	3	1	3	2	1	1	560	600	160	1120	870	976
"RCHGF004010"	7	7	0	0	0	3	745	787	211	2204	1499	1214
"RCHGF004011"	1	1	0	1	0	4	178	149	79	112	124	103
"RCHGF004012"	1	0	3	0	1	6	289	349	127	154	187	178
"RCHGF004013"	5	12	10	2	2	8	4832	4909	3039	3151	5027	4150
"RCHGF004014"	1	6	3	1	3	3	2744	2470	2810	2103	2843	2002
"RCHGF004015"	0	1	0	0	1	0	231	276	230	169	226	163
"RCHGF004016"	0	0	0	0	0	0	154	125	202	101	246	188
"RCHGF004017"	1	1	0	0	0	1	859	838	941	750	1024	902
"RCHGF004018"	2	2	8	1	1	4	1616	1633	1145	1288	1779	1518
"RCHGF004019"	0	0	0	0	0	0	25	17	13	15	14	6
